Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
40,205189067584.0,0.2144549638032913,1.348082946606155e-06,76.84,0.2367382496595382,1.4998281585576478e-06,76.64,9,0.0098
50,255194526784.0,0.1989666670560836,2.7342227895132964e-06,77.64,0.2239609658718109,2.7193118512514047e-06,76.86,9,0.0098
60,305199985984.0,0.19545479118824,2.9698423986701528e-06,78.06,0.222383439540863,2.979578539452632e-06,76.89,9,0.0098
70,355205445184.0,0.1919094175100326,2.25776193474303e-06,77.94,0.2186748385429382,3.448968072916614e-06,77.06,9,0.0098
80,405210904384.0,0.174292117357254,4.891587650490692e-06,78.5,0.2028524577617645,5.677219178323867e-06,77.74,9,0.0098
90,455216363584.0,0.1616421192884445,7.26794678485021e-06,79.56,0.1982032507658004,7.774347068334464e-06,78.34,9,0.0098
-1,166769440.0,0.6194009184837341,1.5275985560947447e-06,26.16,0.614115834236145,1.802974907150201e-06,26.82,10,0.0098
0,5169852640.0,0.5421797037124634,1.4131345551504635e-06,33.84,0.5411985516548157,1.6774912410255638e-06,34.9,10,0.0098
10,55200684640.0,0.214829221367836,6.330532187348581e-07,71.94,0.2445174157619476,8.748817776904616e-07,71.59,10,0.0098
20,105231516640.0,0.2127338647842407,7.326764261961216e-07,72.46,0.2433871924877166,9.338680797554844e-07,72.38,10,0.0098
30,155262348640.0,0.2099541574716568,7.157605068641715e-07,73.58,0.2424948960542678,1.1183819879079238e-06,73.32,10,0.0098
40,205293180640.0,0.2044478207826614,1.651910679356661e-06,75.9,0.2403973042964935,1.8942507722385928e-06,75.98,10,0.0098
50,255324012640.0,0.1952973157167434,2.454230525472667e-06,78.4,0.2349348813295364,3.240056457798346e-06,77.2,10,0.0098
60,305354844640.0,0.1925594806671142,2.504167014194536e-06,78.16,0.2314152717590332,3.5556934108171845e-06,77.47,10,0.0098
70,355385676640.0,0.1858658492565155,4.401932983455481e-06,78.18,0.2341897040605545,4.143141268286854e-06,77.8,10,0.0098
80,405416508640.0,0.1654289066791534,6.07526544627035e-06,79.64,0.2235111445188522,6.266693617362762e-06,78.87,10,0.0098
90,455447340640.0,0.1489983648061752,7.244506832648767e-06,80.8,0.2399742752313614,7.980994269018993e-06,79.78,10,0.0098
-1,166522960.0,0.6956431865692139,1.082066546587157e-06,17.0,0.709224283695221,1.3220982282291516e-06,17.03,11,0.0098
0,5162211760.0,0.6116597652435303,1.0922077535724384e-06,21.26,0.6223617196083069,1.2653633802983677e-06,21.65,11,0.0098
10,55119099760.0,0.2107484638690948,6.832806889178755e-07,78.4,0.2308272570371627,6.008580726302171e-07,78.17,11,0.0098
20,105075987760.0,0.2163299918174743,5.786553174402798e-07,78.76,0.2296353578567505,6.276318913478462e-07,78.61,11,0.0098
30,155032875760.0,0.2156011015176773,5.741637778555742e-07,79.64,0.2321283817291259,7.432457209688437e-07,79.02,11,0.0098
40,204989763760.0,0.2137556970119476,1.029220811687992e-06,80.4,0.2332702577114105,1.633012288948521e-06,79.72,11,0.0098
50,254946651760.0,0.1972811967134475,2.5931783511623507e-06,80.82,0.2142952978610992,2.944201241916744e-06,79.98,11,0.0098
60,304903539760.0,0.1960863173007965,2.526415755710332e-06,80.72,0.2118481248617172,3.229495177947684e-06,79.9,11,0.0098
70,354860427760.0,0.1861396729946136,3.059897608181928e-06,80.52,0.20881088078022,3.734159690793604e-06,79.93,11,0.0098
80,404817315760.0,0.1715846955776214,5.5003297347866464e-06,80.86,0.1929455399513244,5.500492989085615e-06,80.11,11,0.0098
90,454774203760.0,0.1511955112218856,4.6729151108593214e-06,81.7,0.1849104911088943,7.329450909310253e-06,80.58,11,0.0098
-1,166899280.0,0.3488579988479614,5.01514023198979e-07,55.64,0.3389719724655151,5.200772648095153e-07,57.59,12,0.0098
0,5173877680.0,0.3205663561820984,5.050699769526545e-07,58.88,0.3173615038394928,5.049777200838435e-07,60.38,12,0.0098
10,55243661680.0,0.197199285030365,6.554696483362932e-07,77.1,0.2036852836608886,5.173789077161928e-07,76.41,12,0.0098
20,105313445680.0,0.2017987668514251,4.835560503124725e-07,77.48,0.2030572742223739,5.483887548507482e-07,76.84,12,0.0098
30,155383229680.0,0.1988549083471298,6.071276175134699e-07,77.48,0.2037602066993713,6.27956239895866e-07,77.55,12,0.0098
40,205453013680.0,0.2026107609272003,1.2354446425888457e-06,79.16,0.2102509588003158,1.0502257055122757e-06,77.83,12,0.0098
50,255522797680.0,0.1931769549846649,1.340872586297337e-06,78.68,0.2181415855884552,1.7179019096147383e-06,77.85,12,0.0098
60,305592581680.0,0.1956698894500732,1.664130991230195e-06,79.04,0.2162650376558303,1.860752718130243e-06,77.94,12,0.0098
70,355662365680.0,0.1948992609977722,1.5150526451179758e-06,79.22,0.2179886847734451,2.153637979063205e-06,77.95,12,0.0098
80,405732149680.0,0.1759731918573379,2.295664671692066e-06,80.04,0.2267136573791504,3.563465497791185e-06,78.15,12,0.0098
90,455801933680.0,0.1630374640226364,5.181782853469485e-06,79.8,0.2289450168609619,5.080468326923437e-06,78.57,12,0.0098
-1,166567744.0,0.5617130398750305,6.62551883578999e-07,31.24,0.5403606295585632,6.304645694399369e-07,33.46,13,0.0098
0,5163600064.0,0.5116902589797974,5.949686396888865e-07,35.86,0.4961497783660888,6.36978199963778e-07,36.58,13,0.0098
10,55133923264.0,0.217033714056015,5.206844662097865e-07,75.34,0.2258047461509704,5.068624773230113e-07,74.51,13,0.0098
20,105104246464.0,0.2175824344158172,5.086466785542143e-07,76.74,0.2229425907135009,5.391830200096592e-07,75.52,13,0.0098
30,155074569664.0,0.212070032954216,5.545287535824173e-07,77.02,0.2216997742652893,5.808205969515257e-07,76.6,13,0.0098
40,205044892864.0,0.210601270198822,9.776262004379532e-07,79.98,0.2206702530384063,9.66439529292984e-07,78.04,13,0.0098
50,255015216064.0,0.1984984129667282,1.60815864092001e-06,80.06,0.2148562222719192,1.640384425627417e-06,78.51,13,0.0098
60,304985539264.0,0.1961943507194519,1.197206415781693e-06,80.74,0.2114258408546447,1.822805074880307e-06,78.53,13,0.0098
70,354955862464.0,0.1907469183206558,1.5247686633301782e-06,80.02,0.2091780304908752,2.121503257512813e-06,78.66,13,0.0098
80,404926185664.0,0.1762390285730362,3.118063432339113e-06,79.84,0.1968787163496017,3.6072206057724543e-06,78.72,13,0.0098
90,454896508864.0,0.1545561105012893,3.4237530144309858e-06,80.5,0.1901452094316482,5.280631739879027e-06,78.62,13,0.0098
-1,166521856.0,0.5949143767356873,4.409015161854768e-07,25.6,0.5967629551887512,5.44860029094707e-07,26.37,14,0.0098
0,5162177536.0,0.5085017085075378,3.966428607782291e-07,33.6,0.5146984457969666,5.247949843578681e-07,34.59,14,0.0098
10,55118734336.0,0.1998168230056762,5.046400701758103e-07,78.0,0.214310273528099,5.526877089323534e-07,77.94,14,0.0098
20,105075291136.0,0.2013377398252487,6.35548076388659e-07,78.34,0.2135746628046035,6.099054985497787e-07,78.11,14,0.0098
30,155031847936.0,0.2059411257505417,6.776763257221319e-07,79.22,0.215426966547966,7.559411869806354e-07,78.6,14,0.0098
40,204988404736.0,0.2060968875885009,8.989235880108026e-07,78.7,0.216367483139038,1.5512594018218806e-06,78.53,14,0.0098
50,254944961536.0,0.1888750493526458,1.662045406192192e-06,79.52,0.2101998329162597,2.387259200986591e-06,78.44,14,0.0098
60,304901518336.0,0.1874741017818451,2.487558958819136e-06,79.52,0.2111333608627319,2.580238970040228e-06,78.45,14,0.0098
70,354858075136.0,0.184428796172142,2.63903666564147e-06,79.68,0.210327535867691,2.8966883292014245e-06,78.53,14,0.0098
80,404814631936.0,0.1718050986528396,3.1990909974410897e-06,79.86,0.2098319977521896,4.338718099461403e-06,78.78,14,0.0098
90,454771188736.0,0.1613734662532806,5.426841653388692e-06,80.36,0.1962278038263321,5.487030648509972e-06,79.04,14,0.0098
-1,166898560.0,0.4826920926570892,3.235989254335437e-07,27.28,0.4591712951660156,4.334680738793395e-07,28.86,15,0.0098
0,5173855360.0,0.43399778008461,2.875545987990336e-07,31.78,0.4120306074619293,4.4317332026366806e-07,34.0,15,0.0098
10,55243423360.0,0.1989918649196624,5.035406616116234e-07,77.62,0.2019508481025695,5.627468340207997e-07,76.93,15,0.0098
20,105312991360.0,0.1961749047040939,4.714006252015679e-07,77.64,0.2047943919897079,6.080824164200749e-07,77.35,15,0.0098
30,155382559360.0,0.2041338235139846,5.906956062062818e-07,77.44,0.2102520912885666,7.002987558735185e-07,77.56,15,0.0098
40,205452127360.0,0.2051014900207519,1.122377057072299e-06,78.14,0.2198820412158966,1.4020698699823695e-06,77.49,15,0.0098
50,255521695360.0,0.1912282854318618,2.455896719766315e-06,78.2,0.2149122357368469,2.5754088710527867e-06,77.72,15,0.0098
60,305591263360.0,0.1852890253067016,2.5465024009463377e-06,78.6,0.2115790545940399,2.813323135342216e-06,77.82,15,0.0098
70,355660831360.0,0.1803923547267913,2.319421810170752e-06,78.84,0.2055988013744354,3.216728373445221e-06,77.91,15,0.0098
80,405730399360.0,0.1651617884635925,6.297820164036239e-06,79.4,0.2001646608114242,5.321409844327718e-06,78.28,15,0.0098
90,455799967360.0,0.1585804522037506,5.594564754574094e-06,79.84,0.2041400223970413,7.167599960666848e-06,78.69,15,0.0098
-1,166752400.0,0.49446502327919,6.178516400723311e-07,37.8,0.4783133566379547,6.09211951996258e-07,38.92,16,0.0098
0,5169324400.0,0.4410682618618011,7.684269007768307e-07,42.14,0.4293966889381408,5.850614570590551e-07,43.24,16,0.0098
10,55195044400.0,0.1869127750396728,4.977939624950523e-07,78.6,0.2002553343772888,4.906891035716399e-07,77.42,16,0.0098
20,105220764400.0,0.188939169049263,4.687451564677758e-07,78.32,0.2024373561143875,5.416437716121436e-07,77.59,16,0.0098
30,155246484400.0,0.1942411363124847,5.20021444572194e-07,78.26,0.2058541774749755,6.236442118279228e-07,77.77,16,0.0098
40,205272204400.0,0.2062829583883285,1.2736461485474138e-06,78.04,0.219743475317955,1.4350891888170736e-06,77.79,16,0.0098
50,255297924400.0,0.1906596422195434,3.43572833116923e-06,78.64,0.2110776305198669,2.62507319348515e-06,77.29,16,0.0098
60,305323644400.0,0.189363807439804,3.7065346987219527e-06,78.26,0.2108498811721801,2.903325139413937e-06,77.31,16,0.0098
70,355349364400.0,0.1833453476428985,4.984531187801622e-06,79.04,0.2082551419734954,3.325392754049972e-06,77.4,16,0.0098
80,405375084400.0,0.1688131988048553,5.730234988732264e-06,78.7,0.2043683379888534,5.400941063271603e-06,77.83,16,0.0098
90,455400804400.0,0.1551932394504547,7.724103852524422e-06,79.58,0.1967251449823379,7.509796432714211e-06,78.51,16,0.0098
-1,167014048.0,0.4666085839271545,4.717480521776453e-07,31.6,0.4638039171695709,3.85846931294509e-07,33.33,17,0.0098
0,5177435488.0,0.4181566536426544,3.985723537880405e-07,37.04,0.4165157973766327,4.015191166217847e-07,39.42,17,0.0098
10,55281649888.0,0.191526249051094,3.948850348933776e-07,76.94,0.2050807029008865,5.100615680930787e-07,75.67,17,0.0098
20,105385864288.0,0.1864147037267685,4.626503198323917e-07,77.12,0.20685476064682,5.50264132925804e-07,75.96,17,0.0098
30,155490078688.0,0.1932260990142822,5.333114359018509e-07,77.66,0.2101298570632934,6.510434218398586e-07,76.36,17,0.0098
40,205594293088.0,0.200639858841896,6.894723014738702e-07,77.84,0.2180722951889038,1.2523850045909055e-06,77.42,17,0.0098
50,255698507488.0,0.1963676512241363,1.645266593186534e-06,79.26,0.210406094789505,2.1661282971763285e-06,77.8,17,0.0098
60,305802721888.0,0.1925510168075561,1.955789230123628e-06,79.38,0.2083661258220672,2.3649145077797584e-06,77.89,17,0.0098
70,355906936288.0,0.1922473460435867,1.7393663256370928e-06,79.68,0.2043923139572143,2.712214154598769e-06,77.96,17,0.0098
80,406011150688.0,0.1758780181407928,5.892744411539752e-06,80.28,0.1966680288314819,4.414017894305289e-06,78.57,17,0.0098
90,456115365088.0,0.1612419933080673,3.495529199426528e-06,80.98,0.1847283542156219,5.7138290685543325e-06,79.13,17,0.0098
-1,166695472.0,0.4761927723884582,4.638680479729374e-07,37.7,0.4851287007331848,4.691366370934702e-07,38.65,18,0.0098
0,5167559632.0,0.4308683276176452,4.840655947191408e-07,44.08,0.4418240189552307,4.83598739720037e-07,45.26,18,0.0098
10,55176201232.0,0.1968505829572677,5.70258066545648e-07,77.76,0.2146014720201492,6.53875417810923e-07,77.27,18,0.0098
20,105184842832.0,0.199252963066101,3.719542860380898e-07,77.7,0.2126731872558593,6.833257089056133e-07,77.84,18,0.0098
30,155193484432.0,0.1991814523935318,8.062290817179019e-07,78.2,0.2133618146181106,7.69392613619857e-07,78.12,18,0.0098
40,205202126032.0,0.1992692947387695,6.963801979509299e-07,78.5,0.2168398946523666,1.1112766742371605e-06,78.16,18,0.0098
50,255210767632.0,0.1966591030359268,1.2934315236634577e-06,78.34,0.2134867906570434,1.7291990843659732e-06,77.93,18,0.0098
60,305219409232.0,0.194739356637001,1.2312572152950452e-06,78.66,0.211118072271347,1.854340325735393e-06,78.04,18,0.0098
70,355228050832.0,0.1886925101280212,2.125620767401415e-06,78.66,0.2107062339782714,2.101344534821692e-06,78.1,18,0.0098
80,405236692432.0,0.1740358173847198,2.49437084676174e-06,78.86,0.2016934752464294,3.11701023747446e-06,78.46,18,0.0098
90,455245334032.0,0.1642587929964065,4.067610461788718e-06,79.56,0.1952798962593078,4.382210136100184e-06,78.74,18,0.0098
-1,166409776.0,0.4895190298557281,4.826632107324258e-07,26.6,0.4959365129470825,6.049986041034572e-07,28.75,19,0.0098
0,5158703056.0,0.442714661359787,5.394328468355525e-07,30.48,0.4542084336280823,6.028186021467263e-07,33.24,19,0.0098
10,55081635856.0,0.214485689997673,5.463966203933524e-07,75.34,0.2311712652444839,6.836285706413037e-07,75.93,19,0.0098
20,105004568656.0,0.2190932482481002,5.544732175621903e-07,77.04,0.2324859499931335,7.396353680633183e-07,76.77,19,0.0098
30,154927501456.0,0.2177213877439499,7.345826134041999e-07,78.0,0.2343521565198898,8.571289527026238e-07,77.44,19,0.0098
40,204850434256.0,0.2128874510526657,1.0198646123171784e-06,79.52,0.2392320930957794,1.4425221479541506e-06,77.68,19,0.0098
50,254773367056.0,0.201753944158554,2.2823601284471806e-06,78.86,0.2313498705625534,2.223776846221881e-06,77.86,19,0.0098
60,304696299856.0,0.2013061195611953,1.8134695665139589e-06,78.44,0.2304175645112991,2.389173914707498e-06,77.81,19,0.0098
70,354619232656.0,0.1944779157638549,2.1691964775527595e-06,79.38,0.2268311232328415,2.648317149578361e-06,78.07,19,0.0098
80,404542165456.0,0.1789702773094177,3.7478419017134e-06,79.34,0.2126505076885223,3.88951684726635e-06,78.49,19,0.0098
90,454465098256.0,0.1621658205986023,3.623888233050821e-06,79.74,0.2058137655258178,5.318334842741024e-06,78.64,19,0.0098
-1,166921984.0,0.4697522819042206,5.90149909385218e-07,36.54,0.4844858646392822,6.687627092105686e-07,38.76,20,0.0098
0,5174581504.0,0.4299556314945221,6.387913344951812e-07,39.32,0.448136568069458,6.306664772637305e-07,42.22,20,0.0098
10,55251176704.0,0.2156341522932052,5.753458935942035e-07,73.48,0.2275332063436508,5.394635422817373e-07,74.65,20,0.0098
20,105327771904.0,0.2118826657533645,5.815323902425007e-07,74.64,0.2254282683134079,5.814960672978486e-07,75.5,20,0.0098
30,155404367104.0,0.2145460098981857,6.366969387272547e-07,75.72,0.2255782037973404,6.928061111466377e-07,76.51,20,0.0098
40,205480962304.0,0.2196034342050552,1.2620058669199352e-06,76.26,0.2307623326778412,1.520281443845306e-06,77.41,20,0.0098
50,255557557504.0,0.20243801176548,1.961368070624303e-06,77.26,0.2171907871961593,2.763112206594087e-06,77.56,20,0.0098
60,305634152704.0,0.199436753988266,3.0200712899386417e-06,76.36,0.2146641910076141,3.047778136533452e-06,77.53,20,0.0098
70,355710747904.0,0.1920607239007949,2.688082759050303e-06,76.82,0.211430013179779,3.5983382531412644e-06,77.69,20,0.0098
80,405787343104.0,0.1679338812828064,4.221461495035328e-06,78.08,0.1998263746500015,5.753770437877392e-06,78.17,20,0.0098
90,455863938304.0,0.1486165523529052,7.686686330998782e-06,78.8,0.1990552097558975,7.72120984038338e-06,78.86,20,0.0098
-1,166981984.0,0.7041247487068176,3.080497776863922e-07,23.44,0.6809499859809875,4.462297624741041e-07,23.59,21,0.0098
0,5176441504.0,0.6192979216575623,4.11842449921096e-07,27.1,0.5994721055030823,4.505645847530104e-07,27.67,21,0.0098
10,55271036704.0,0.219407320022583,6.331072199827759e-07,76.16,0.2267390787601471,5.921390311414143e-07,75.9,21,0.0098
20,105365631904.0,0.2162223011255264,6.020447926857742e-07,78.12,0.2253240048885345,6.415187385755416e-07,76.57,21,0.0098
30,155460227104.0,0.2139579653739929,7.010931426520983e-07,77.88,0.2275411933660507,7.199637934718339e-07,77.63,21,0.0098
40,205554822304.0,0.2144936621189117,9.708960533316713e-07,78.84,0.2333516478538513,1.3479191238729982e-06,78.24,21,0.0098
50,255649417504.0,0.2014253139495849,2.1034470591985155e-06,79.54,0.2231560349464416,2.438146793792839e-06,78.17,21,0.0098
60,305744012704.0,0.1983511000871658,2.059890448435908e-06,79.32,0.2215709239244461,2.661457983776927e-06,78.19,21,0.0098
70,355838607904.0,0.1935033500194549,2.3290754143090453e-06,79.44,0.2182812839746475,3.127033551209024e-06,78.16,21,0.0098
80,405933203104.0,0.1658022254705429,3.999361979367677e-06,79.94,0.1925096213817596,5.175767455511959e-06,78.5,21,0.0098
90,456027798304.0,0.1516922265291214,5.124280505697243e-06,80.48,0.1924365907907486,7.205621386674466e-06,78.91,21,0.0098
-1,166683664.0,0.8859293460845947,3.6316808404990297e-07,19.4,0.8865640163421631,4.414045520206855e-07,20.02,22,0.0098
0,5167193584.0,0.7264453768730164,4.514071463290749e-07,23.64,0.7291221022605896,4.461275295852829e-07,24.78,22,0.0098
10,55172292784.0,0.1987245231866836,4.785608780366601e-07,78.5,0.2027716487646103,5.588715339399641e-07,78.17,22,0.0098
20,105177391984.0,0.2032714635133743,5.023110247748264e-07,78.72,0.2040307819843292,6.109966079748119e-07,78.66,22,0.0098
30,155182491184.0,0.2027083486318588,3.88317232591362e-07,80.2,0.2074485719203949,6.689737119813799e-07,78.95,22,0.0098
40,205187590384.0,0.2054873257875442,1.0821905789271111e-06,80.0,0.2153398841619491,1.0854985248442972e-06,78.85,22,0.0098
50,255192689584.0,0.2001609206199646,1.1492639941934613e-06,80.68,0.214332640171051,1.6612880244792905e-06,78.87,22,0.0098
60,305197788784.0,0.196509912610054,1.995444790736656e-06,80.46,0.2122064381837844,1.800139557417424e-06,79.02,22,0.0098
70,355202887984.0,0.1926098316907882,1.4617435226682574e-06,80.06,0.2086193263530731,2.007468310694094e-06,79.07,22,0.0098
80,405207987184.0,0.1714576035737991,2.731745780693018e-06,81.12,0.2182192653417587,3.2341388305212604e-06,79.32,22,0.0098
90,455213086384.0,0.1521830260753631,3.283650812591077e-06,82.1,0.21285080909729,4.581808752845973e-06,79.52,22,0.0098
-1,166549024.0,0.7503556609153748,5.737293804486399e-07,13.66,0.7607119679450989,5.181395863473881e-07,14.17,23,0.0098
0,5163019744.0,0.6189201474189758,6.317833936009265e-07,19.06,0.628157913684845,4.945126192978933e-07,19.37,23,0.0098
10,55127726944.0,0.1787776201963424,3.872960121498181e-07,77.3,0.1932179629802703,4.460332263533928e-07,76.01,23,0.0098
20,105092434144.0,0.179320827126503,3.6932775060449785e-07,78.14,0.1919187754392624,4.367132930838125e-07,76.7,23,0.0098
30,155057141344.0,0.186981052160263,4.153490635872004e-07,78.6,0.1955444365739822,4.682773635522608e-07,77.18,23,0.0098
40,205021848544.0,0.2004870325326919,6.831703558418667e-07,79.22,0.2108432352542877,8.262048822871293e-07,78.31,23,0.0098
50,254986555744.0,0.2029899656772613,1.243142946805165e-06,79.28,0.216285154223442,1.3037632697887602e-06,78.33,23,0.0098
60,304951262944.0,0.2048857510089874,1.0703337238737731e-06,78.98,0.2159260660409927,1.457045300412574e-06,78.28,23,0.0098
