Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
70,201326446624.0,0.1708444952964782,2.331582209080807e-06,86.48,0.2199400961399078,2.668229399205302e-06,83.95,10,0.0087
80,229668977824.0,0.1466418206691742,2.9554062166425865e-06,86.9,0.2190266698598861,3.61395655090746e-06,84.33,10,0.0087
90,258011509024.0,0.134533941745758,3.108400733253802e-06,87.68,0.2233422249555587,4.734443336928962e-06,84.65,10,0.0087
-1,94526752.0,0.5377137660980225,9.841101018537302e-07,52.7,0.5006336569786072,1.082283006326179e-06,57.96,11,0.0087
0,2930329312.0,0.4504685997962951,6.820799853812787e-07,62.24,0.4168011248111725,9.96277094600373e-07,65.65,11,0.0087
10,31288354912.0,0.2112337797880172,6.828064442743198e-07,83.74,0.2295043021440506,1.1820570762210991e-06,82.06,11,0.0087
20,59646380512.0,0.2101005613803863,7.671112030038785e-07,83.84,0.2287716716527938,1.298712049901951e-06,82.22,11,0.0087
30,88004406112.0,0.212378978729248,9.154645681519468e-07,84.7,0.230539321899414,1.5302956626328523e-06,82.37,11,0.0087
40,116362431712.0,0.2009568065404892,2.7721939659386408e-06,85.02,0.2188311219215393,2.86526528725517e-06,82.68,11,0.0087
50,144720457312.0,0.1707078963518142,3.275569497418473e-06,85.44,0.2160259783267974,4.664387233788148e-06,83.37,11,0.0087
60,173078482912.0,0.1719161421060562,4.624115717888344e-06,85.48,0.215143084526062,4.981925485481042e-06,83.49,11,0.0087
70,201436508512.0,0.1662769168615341,3.993154678028077e-06,85.84,0.2175380289554596,5.555135430768132e-06,83.64,11,0.0087
80,229794534112.0,0.1433117687702179,7.495152658520965e-06,86.18,0.210453376173973,7.642760465387255e-06,84.07,11,0.0087
90,258152559712.0,0.1327660530805587,7.799761078786105e-06,87.34,0.187394693493843,9.294739356846549e-06,84.69,11,0.0087
-1,94404256.0,0.8350481390953064,1.4088495845498985e-06,25.98,0.8096597790718079,1.82296412276628e-06,27.64,12,0.0087
0,2926531936.0,0.6852895021438599,1.3990709248901112e-06,35.86,0.659810483455658,1.798240532480122e-06,38.57,12,0.0087
10,31247808736.0,0.2284633368253708,9.400570206707926e-07,83.96,0.2352213412523269,9.221997743225074e-07,82.5,12,0.0087
20,59569085536.0,0.2315154373645782,8.180161898962979e-07,84.68,0.2312483340501785,9.815148587222211e-07,83.0,12,0.0087
30,87890362336.0,0.2160615772008896,7.470450213986624e-07,84.28,0.2274913638830185,1.0336732430005211e-06,83.52,12,0.0087
40,116211639136.0,0.2013879418373108,1.0094511253555538e-06,85.82,0.2167690694332122,1.4886904864397366e-06,83.96,12,0.0087
50,144532915936.0,0.1822765916585922,2.133021325789741e-06,85.02,0.2033422887325287,2.239383547930629e-06,84.18,12,0.0087
60,172854192736.0,0.179419606924057,1.6166192153832526e-06,85.8,0.1996582746505737,2.397759544692235e-06,84.26,12,0.0087
70,201175469536.0,0.1752614080905914,2.2220929167815484e-06,85.48,0.197767361998558,2.6781601718539605e-06,84.28,12,0.0087
80,229496746336.0,0.1512878686189651,3.082382590946509e-06,86.52,0.1842978149652481,3.853092039207695e-06,84.47,12,0.0087
90,257818023136.0,0.1305533498525619,3.3401297514501493e-06,86.62,0.1731011867523193,5.103752755530877e-06,84.96,12,0.0087
-1,94726144.0,0.7807146310806274,8.116011827041802e-07,35.92,0.7694458365440369,9.526004873805504e-07,36.9,13,0.0087
0,2936510464.0,0.6323488354682922,6.640476613029023e-07,44.94,0.6240574717521667,9.224954737874214e-07,48.03,13,0.0087
10,31354353664.0,0.2301469594240188,7.394459089482552e-07,84.3,0.2599026262760162,1.079629782907432e-06,82.47,13,0.0087
20,59772196864.0,0.2311809062957763,7.049750934129406e-07,84.6,0.2540346682071686,1.0962401120195864e-06,82.86,13,0.0087
30,88190040064.0,0.2252718359231948,7.955737260090245e-07,85.16,0.24918994307518,1.160719989456993e-06,83.16,13,0.0087
40,116607883264.0,0.1940346658229828,1.130260102399916e-06,85.34,0.2289332300424575,1.526986693534127e-06,83.54,13,0.0087
50,145025726464.0,0.1760202944278717,1.6133934650497397e-06,86.1,0.212691530585289,2.4837486307660583e-06,83.63,13,0.0087
60,173443569664.0,0.1711319833993911,2.6731959223980084e-06,85.5,0.2146031558513641,2.629270511533832e-06,83.61,13,0.0087
70,201861412864.0,0.1655994653701782,2.5764220481505617e-06,85.9,0.2165098935365677,2.940996182587696e-06,83.65,13,0.0087
80,230279256064.0,0.1451277285814285,4.446074854058679e-06,86.98,0.2029329389333725,4.174238256382523e-06,84.17,13,0.0087
90,258697099264.0,0.1267715245485305,4.1190992305928376e-06,87.46,0.1832550019025802,5.59343925488065e-06,84.83,13,0.0087
-1,94769632.0,0.4237533509731293,1.4149915159578086e-06,68.22,0.4139065146446228,1.3147944173397264e-06,68.62,14,0.0087
0,2937858592.0,0.3838376104831695,1.298594042964396e-06,71.66,0.3844282627105713,1.2326207752266782e-06,71.97,14,0.0087
10,31368748192.0,0.228206530213356,8.825117561173101e-07,85.34,0.2383354008197784,6.922279567334044e-07,82.51,14,0.0087
20,59799637792.0,0.2208238840103149,7.684957381570712e-07,85.9,0.2352831661701202,7.092962164279015e-07,82.76,14,0.0087
30,88230527392.0,0.2144099920988083,6.965427132854529e-07,86.02,0.2311190813779831,7.88699253462255e-07,83.21,14,0.0087
40,116661416992.0,0.2007075995206833,8.616575541964266e-07,86.18,0.2309846431016922,1.2615882951649835e-06,83.55,14,0.0087
50,145092306592.0,0.1818328201770782,1.182861637971655e-06,86.52,0.2298420518636703,2.0617353584384546e-06,83.74,14,0.0087
60,173523196192.0,0.1798337697982788,1.5742978121124906e-06,86.72,0.2289128005504608,2.166045987905818e-06,83.85,14,0.0087
70,201954085792.0,0.1727161109447479,2.279024101881077e-06,86.68,0.2231268733739853,2.413191850791918e-06,84.0,14,0.0087
80,230384975392.0,0.1510819047689438,2.412080448266352e-06,87.28,0.2150759696960449,3.474612185527804e-06,84.51,14,0.0087
90,258815864992.0,0.131167858839035,3.7416421037050895e-06,88.38,0.2201810777187347,4.579731466947123e-06,85.04,14,0.0087
-1,94732432.0,0.5230488777160645,1.5578262946291943e-06,58.42,0.5215333104133606,1.8679102140595203e-06,59.83,15,0.0087
0,2936705392.0,0.468362957239151,1.4534042520608637e-06,64.08,0.4668336510658264,1.8868815914174773e-06,65.33,15,0.0087
10,31356434992.0,0.228557139635086,1.050724563356198e-06,82.76,0.2505075633525848,1.4893374782332105e-06,80.71,15,0.0087
20,59776164592.0,0.2203544527292251,1.016563828670769e-06,82.54,0.2432217597961425,1.508769173597102e-06,81.15,15,0.0087
30,88195894192.0,0.2158531546592712,1.842314304667525e-06,82.86,0.2340291291475296,1.6664216673234478e-06,81.59,15,0.0087
40,116615623792.0,0.1936905235052108,2.02840919882874e-06,84.44,0.2191161215305328,2.6642585453373613e-06,82.38,15,0.0087
50,145035353392.0,0.1779210865497589,2.953407829409116e-06,84.62,0.2076810449361801,4.075356173416367e-06,83.16,15,0.0087
60,173455082992.0,0.1788447499275207,2.613968490550178e-06,85.34,0.2064433991909027,4.373618139652535e-06,83.32,15,0.0087
70,201874812592.0,0.1693221479654312,3.301991910120705e-06,85.14,0.205676257610321,4.897511189483339e-06,83.58,15,0.0087
80,230294542192.0,0.1509295850992202,7.066271336952923e-06,86.3,0.1964102834463119,6.846791620773729e-06,84.22,15,0.0087
90,258714271792.0,0.13498255610466,8.523008546035271e-06,85.86,0.1975628584623336,8.636575330456253e-06,84.71,15,0.0087
-1,94393888.0,0.7665742635726929,9.55963741944288e-07,37.08,0.7251622676849365,9.909224445436848e-07,38.71,16,0.0087
0,2926210528.0,0.6437237858772278,1.116377575272054e-06,48.0,0.6049688458442688,1.0410529966975446e-06,48.66,16,0.0087
10,31244376928.0,0.2410827577114105,1.1079980595241068e-06,82.86,0.2561931014060974,1.179941023110587e-06,81.22,16,0.0087
20,59562543328.0,0.2271513044834137,1.1545769211807055e-06,83.1,0.2510465681552887,1.2834572089559515e-06,81.41,16,0.0087
30,87880709728.0,0.224782109260559,9.741564781506895e-07,82.92,0.2456185817718505,1.4879179843774182e-06,81.79,16,0.0087
40,116198876128.0,0.1950527429580688,2.2920739866094664e-06,84.72,0.2281226813793182,2.5172735149681102e-06,82.84,16,0.0087
50,144517042528.0,0.1744871884584427,2.997168394358596e-06,84.96,0.2120899111032486,3.775094455704675e-06,83.42,16,0.0087
60,172835208928.0,0.1715016067028045,3.4082379443134414e-06,84.96,0.2101067453622818,4.047951279062545e-06,83.63,16,0.0087
70,201153375328.0,0.1713960468769073,2.70690543402452e-06,85.24,0.2033505290746688,4.45572959506535e-06,83.79,16,0.0087
80,229471541728.0,0.1484865248203277,4.632386207958916e-06,86.44,0.1841214150190353,6.165951162984129e-06,84.27,16,0.0087
90,257789708128.0,0.1319717317819595,6.153461981739383e-06,87.34,0.189998060464859,8.020899258553982e-06,84.83,16,0.0087
-1,94749760.0,0.6290990710258484,1.6752525198171495e-06,38.26,0.6368642449378967,1.7660432831689832e-06,41.36,17,0.0087
0,2937242560.0,0.5565210580825806,1.485718144067505e-06,47.4,0.5621515512466431,1.7008662780426675e-06,50.21,17,0.0087
10,31362170560.0,0.2572632730007171,8.184472903849382e-07,82.86,0.2693856060504913,1.4517091813104344e-06,81.4,17,0.0087
20,59787098560.0,0.2528201639652252,1.0163421393372118e-06,83.48,0.2595109343528747,1.4361911553351092e-06,81.95,17,0.0087
30,88212026560.0,0.2396077513694763,1.227170628226304e-06,83.26,0.2467098534107208,1.46489844610187e-06,82.42,17,0.0087
40,116636954560.0,0.2107099294662475,2.52632753472426e-06,84.76,0.2257228344678878,1.8454492192176983e-06,83.07,17,0.0087
50,145061882560.0,0.1918926984071731,1.970398216144531e-06,85.12,0.210670530796051,2.7081327971245628e-06,83.23,17,0.0087
60,173486810560.0,0.1833858340978622,2.1789278434880544e-06,84.98,0.2109830528497696,2.9091545457049506e-06,83.3,17,0.0087
70,201911738560.0,0.182457610964775,3.822909548034659e-06,85.08,0.2100378572940826,3.1593983749189647e-06,83.35,17,0.0087
80,230336666560.0,0.1603346168994903,5.809486083308002e-06,85.86,0.2029183357954025,4.618090315489098e-06,83.53,17,0.0087
90,258761594560.0,0.1424683034420013,5.725233677367214e-06,86.06,0.1994778513908386,5.6878625400713645e-06,84.03,17,0.0087
-1,94814752.0,0.5903850793838501,1.2512559806054924e-06,41.06,0.6242136359214783,1.884951302599802e-06,44.16,18,0.0087
0,2939257312.0,0.4921632707118988,1.4497232996291132e-06,52.48,0.5262717604637146,1.5278656064765528e-06,54.49,18,0.0087
10,31383682912.0,0.2378649711608886,9.49046125242603e-07,84.52,0.2593273222446441,8.755964131523797e-07,82.71,18,0.0087
20,59828108512.0,0.2340628653764724,9.068275517165604e-07,84.98,0.2564279437065124,9.045197657542304e-07,83.12,18,0.0087
30,88272534112.0,0.2244356423616409,7.935473718134745e-07,84.96,0.2522958517074585,9.60873308031296e-07,83.56,18,0.0087
40,116716959712.0,0.1995711922645568,1.2611584452315585e-06,85.38,0.2411557883024215,1.4332736100186594e-06,83.96,18,0.0087
50,145161385312.0,0.1732075214385986,1.5914911273284815e-06,85.88,0.2289317399263382,1.927415269165067e-06,84.22,18,0.0087
60,173605810912.0,0.1668646186590194,1.9783892639679834e-06,86.36,0.2231050431728363,2.093449438689277e-06,84.27,18,0.0087
70,202050236512.0,0.1636882275342941,1.946656539075775e-06,86.46,0.2192514687776565,2.308491957592196e-06,84.22,18,0.0087
80,230494662112.0,0.1385032385587692,3.1302008665079484e-06,86.3,0.210967019200325,3.380737780389609e-06,84.58,18,0.0087
90,258939087712.0,0.1299278885126114,3.9646706682106014e-06,87.32,0.2140274345874786,4.637372057914035e-06,85.1,18,0.0087
-1,94422544.0,0.3958372175693512,1.2569814771268284e-06,60.4,0.3938868343830108,1.2413621561790933e-06,63.24,19,0.0087
0,2927098864.0,0.3631187379360199,9.863528021014645e-07,67.52,0.3622377514839172,1.2060753533660318e-06,68.52,19,0.0087
10,31253862064.0,0.230732187628746,8.916023261917871e-07,83.88,0.2443048506975174,1.0152517688766238e-06,82.8,19,0.0087
20,59580625264.0,0.2220354229211807,7.519962537116953e-07,84.14,0.2389119267463684,1.018136913444323e-06,83.19,19,0.0087
30,87907388464.0,0.2144700586795807,8.295052111861878e-07,84.5,0.2325837463140487,1.093826767828432e-06,83.22,19,0.0087
40,116234151664.0,0.1929879784584045,1.0483911410119615e-06,85.22,0.2230360209941864,1.527053655081545e-06,83.73,19,0.0087
50,144560914864.0,0.1750314682722091,1.5021668104964192e-06,85.56,0.2103964686393737,2.133851921826136e-06,84.04,19,0.0087
60,172887678064.0,0.1815548837184906,2.856262881323346e-06,85.26,0.2090072333812713,2.264208660562872e-06,84.04,19,0.0087
70,201214441264.0,0.1702577322721481,2.689424718482769e-06,85.46,0.2030247151851654,2.476220743119484e-06,84.14,19,0.0087
80,229541204464.0,0.1529226154088974,2.98989107250236e-06,87.06,0.1919497549533844,3.617009724621312e-06,84.4,19,0.0087
90,257867967664.0,0.1396258026361465,3.975166237069061e-06,87.04,0.180959552526474,4.5929687075840775e-06,84.79,19,0.0087
-1,94725136.0,0.6416715383529663,9.80990989774e-07,46.74,0.5947648882865906,1.16639853331435e-06,50.13,20,0.0087
0,2936479216.0,0.5510203242301941,1.092599518415227e-06,54.86,0.5137916803359985,1.1948686733376237e-06,57.75,20,0.0087
10,31354020016.0,0.2354531735181808,1.1862098290293943e-06,82.74,0.2551566958427429,1.4010093991601025e-06,81.24,20,0.0087
20,59771560816.0,0.2402409613132476,1.1128333881060826e-06,83.1,0.2504140436649322,1.4314131249193451e-06,81.43,20,0.0087
30,88189101616.0,0.2259774655103683,1.048186391017225e-06,83.1,0.2452200502157211,1.5925700154184597e-06,81.82,20,0.0087
40,116606642416.0,0.2028961479663849,2.181519676014432e-06,83.86,0.2249470502138137,2.411439936622628e-06,82.51,20,0.0087
50,145024183216.0,0.1748894304037094,2.392827582298196e-06,85.08,0.2073949873447418,3.3730925679265056e-06,82.94,20,0.0087
60,173441724016.0,0.1699229925870895,2.4335445232281927e-06,84.76,0.2026966959238052,3.601338448788738e-06,83.01,20,0.0087
70,201859264816.0,0.1661988049745559,3.002020321218879e-06,84.86,0.1999594867229461,3.904520326614147e-06,83.12,20,0.0087
80,230276805616.0,0.1428576111793518,4.821752099815058e-06,85.72,0.1848646402359008,5.272604539641179e-06,83.85,20,0.0087
90,258694346416.0,0.1329758912324905,4.925365828967188e-06,85.98,0.1786644458770752,6.573433893208858e-06,84.3,20,0.0087
-1,94405216.0,0.5931103825569153,1.1995718978141667e-06,56.94,0.5707454085350037,1.166395009022381e-06,57.89,21,0.0087
0,2926561696.0,0.5308533310890198,1.2769186241712305e-06,63.02,0.512772798538208,1.2073846846760716e-06,63.59,21,0.0087
10,31248126496.0,0.2302292734384536,1.2080990927643145e-06,84.16,0.2465428411960601,1.334962462351541e-06,83.01,21,0.0087
20,59569691296.0,0.2321499735116958,8.709928920325183e-07,85.56,0.2398453503847122,1.4031659247848438e-06,83.1,21,0.0087
30,87891256096.0,0.2159285843372345,1.3858245893061394e-06,85.9,0.233111560344696,1.6005183169909287e-06,83.17,21,0.0087
40,116212820896.0,0.1920662820339203,2.8406980163708795e-06,86.18,0.2099971324205398,2.573990514065372e-06,83.63,21,0.0087
50,144534385696.0,0.1747504621744156,2.8052224934072e-06,86.38,0.1955252587795257,3.56490181729896e-06,83.99,21,0.0087
60,172855950496.0,0.1657771170139312,4.025630914838985e-06,86.4,0.1931124776601791,3.801849743467756e-06,83.97,21,0.0087
70,201177515296.0,0.1589722484350204,3.511454451654572e-06,86.48,0.1855755150318145,4.182970315014245e-06,84.07,21,0.0087
80,229499080096.0,0.149260014295578,4.968397206539521e-06,86.6,0.1936934143304824,5.759474788646912e-06,84.26,21,0.0087
90,257820644896.0,0.1266699284315109,5.313873316481477e-06,88.28,0.1652598679065704,7.209341220004717e-06,84.87,21,0.0087
-1,94741168.0,0.5380994081497192,8.583555768382212e-07,44.74,0.5378681421279907,1.0985784228978446e-06,47.49,22,0.0087
0,2936976208.0,0.4601690769195556,9.555371889291564e-07,54.38,0.4609456062316894,1.04078128515539e-06,56.73,22,0.0087
10,31359326608.0,0.2445203065872192,9.558161764289252e-07,83.16,0.2528859674930572,8.732851597414992e-07,80.95,22,0.0087
20,59781677008.0,0.2414343804121017,8.606979804426373e-07,83.02,0.2480224519968032,8.426133035754901e-07,81.57,22,0.0087
30,88204027408.0,0.23471699655056,8.904426067601889e-07,84.56,0.2401091009378433,8.810640110823442e-07,82.54,22,0.0087
40,116626377808.0,0.2076792567968368,1.0328819826099789e-06,86.14,0.2281388938426971,1.1262330872341408e-06,84.09,22,0.0087
50,145048728208.0,0.191485196352005,1.5825345371922594e-06,86.98,0.2193853855133056,1.5257022596415482e-06,84.92,22,0.0087
60,173471078608.0,0.1908510476350784,1.470520146540366e-06,87.1,0.2225451469421386,1.6344168898285716e-06,84.99,22,0.0087
70,201893429008.0,0.1831745952367782,2.0498207504715538e-06,87.58,0.2144284546375274,1.8300301007911912e-06,85.12,22,0.0087
80,230315779408.0,0.1635104715824127,2.656681999724242e-06,87.3,0.2110537737607956,2.7270414193480974e-06,85.23,22,0.0087
90,258738129808.0,0.137069746851921,3.786821935136686e-06,88.18,0.1951520591974258,3.786259640037315e-06,85.59,22,0.0087
-1,94634464.0,0.6742533445358276,1.0043906968348892e-06,38.76,0.65057772397995,1.1128726100650963e-06,42.54,23,0.0087
0,2933668384.0,0.5241414904594421,8.776851245784201e-07,50.68,0.5154770016670227,9.802409977055504e-07,53.01,23,0.0087
10,31324007584.0,0.2335848063230514,6.814742619098979e-07,82.2,0.2411601543426513,7.139889817153744e-07,80.79,23,0.0087
20,59714346784.0,0.22752346098423,6.553595994773787e-07,82.64,0.2378026992082595,7.552484930783976e-07,81.35,23,0.0087
30,88104685984.0,0.2225600630044937,8.592432436671515e-07,83.54,0.2325759381055832,8.021690973691875e-07,81.87,23,0.0087
40,116495025184.0,0.2078363448381424,1.4218682053979137e-06,84.9,0.2203843593597412,1.1825367209894466e-06,82.93,23,0.0087
50,144885364384.0,0.184221550822258,1.8964345827043871e-06,84.42,0.2053229063749313,1.6911526472540572e-06,83.32,23,0.0087
60,173275703584.0,0.179783821105957,1.8636275171957093e-06,85.14,0.2032137215137481,1.808414936022018e-06,83.36,23,0.0087
70,201666042784.0,0.1722136437892913,2.16000125874416e-06,85.36,0.1997875571250915,2.042917685685097e-06,83.45,23,0.0087
80,230056381984.0,0.153002917766571,3.270705747127068e-06,85.28,0.1839682459831237,3.032574568351265e-06,83.71,23,0.0087
90,258446721184.0,0.133703276515007,3.4153454180341214e-06,86.24,0.1770635098218917,3.962862137996126e-06,84.2,23,0.0087
-1,94689088.0,0.6600127816200256,1.0515541362110523e-06,36.6,0.6413599252700806,1.157854853772733e-06,39.5,24,0.0087
0,2935361728.0,0.5479138493537903,9.356970167573308e-07,47.78,0.534029483795166,1.185601490760746e-06,50.31,24,0.0087
10,31342088128.0,0.2215886414051056,7.613220418534183e-07,84.42,0.2475206404924392,1.0797964478115318e-06,83.03,24,0.0087
20,59748814528.0,0.2182531654834747,7.800819048497942e-07,84.64,0.2446238398551941,1.0620352668411217e-06,83.39,24,0.0087
30,88155540928.0,0.2173172831535339,7.724625561422727e-07,84.64,0.2376801073551178,1.1123927379230736e-06,83.89,24,0.0087
40,116562267328.0,0.1945855617523193,1.6348800500054494e-06,85.76,0.218147411942482,1.5766318028909154e-06,84.41,24,0.0087
50,144968993728.0,0.1759353727102279,1.947461441886844e-06,86.34,0.2060367316007614,2.280990884173661e-06,84.65,24,0.0087
60,173375720128.0,0.1757903546094894,1.6895926364668412e-06,86.62,0.2031733989715576,2.4367316200368805e-06,84.7,24,0.0087
70,201782446528.0,0.1635263115167617,2.1742901026300387e-06,86.68,0.1995349079370498,2.7336127459420823e-06,84.72,24,0.0087
80,230189172928.0,0.1494368314743042,3.269258513682871e-06,87.36,0.1970362663269043,3.7975103168719215e-06,85.04,24,0.0087
90,258595899328.0,0.1304937303066253,4.351276402303483e-06,87.38,0.1858866959810257,4.953148163622245e-06,85.26,24,0.0087
-1,94621024.0,0.6374914050102234,1.308695345869637e-06,48.62,0.5848633646965027,1.4222722484191763e-06,51.53,25,0.0087
