Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
80,320099260624.0,0.2697719633579254,7.777778591844253e-06,86.28,0.2809730172157287,9.958209375326987e-06,83.66,77,0.001,resnet18,GMP,cifar10,0.9
90,359601431824.0,0.2300336360931396,1.714267273200676e-05,86.52,0.2529058158397674,1.9644432541099377e-05,83.81,77,0.001,resnet18,GMP,cifar10,0.9
-1,131594368.0,0.5932267308235168,2.521034900837549e-07,30.58,0.5703185796737671,2.822153533088567e-07,31.43,78,0.001,resnet18,GMP,cifar10,0.9
0,4079425408.0,0.5853479504585266,2.315195644086998e-07,31.7,0.5626541972160339,2.802935057388823e-07,32.26,78,0.001,resnet18,GMP,cifar10,0.9
10,43557735808.0,0.4673531651496887,2.745376264101651e-07,55.42,0.4494918584823608,3.357436071382836e-07,55.71,78,0.001,resnet18,GMP,cifar10,0.9
20,83036046208.0,0.4476700127124786,2.727061314544699e-07,60.74,0.4311375617980957,3.533938013333682e-07,60.5,78,0.001,resnet18,GMP,cifar10,0.9
30,122514356608.0,0.4144969284534454,2.685366098376108e-07,69.06,0.4003015160560608,3.9538915075354453e-07,68.02,78,0.001,resnet18,GMP,cifar10,0.9
40,161992667008.0,0.316583901643753,7.43424436677742e-07,82.06,0.3134696781635284,8.407677682953363e-07,80.18,78,0.001,resnet18,GMP,cifar10,0.9
50,201470977408.0,0.2842344045639038,1.8786649889079852e-06,86.98,0.2912963330745697,2.285178197780624e-06,83.82,78,0.001,resnet18,GMP,cifar10,0.9
60,240949287808.0,0.2802149951457977,2.5070173705898924e-06,87.34,0.2882568538188934,2.7120072445541155e-06,84.11,78,0.001,resnet18,GMP,cifar10,0.9
70,280427598208.0,0.2745583057403564,2.952821432700148e-06,87.28,0.2853217720985412,3.6508611174213e-06,84.39,78,0.001,resnet18,GMP,cifar10,0.9
80,319905908608.0,0.2676670551300049,8.48646232043393e-06,86.66,0.2847802937030792,9.822424544836394e-06,83.67,78,0.001,resnet18,GMP,cifar10,0.9
90,359384219008.0,0.2329222857952118,1.575137321196962e-05,85.92,0.2545349299907684,1.9138351490255445e-05,84.02,78,0.001,resnet18,GMP,cifar10,0.9
-1,131645584.0,0.5837071537971497,2.832978225342231e-07,32.08,0.5675594210624695,2.791409485780605e-07,31.7,79,0.001,resnet18,GMP,cifar10,0.9
0,4081013104.0,0.5756120681762695,3.390802305602847e-07,32.32,0.5601986646652222,2.789469988329074e-07,32.38,79,0.001,resnet18,GMP,cifar10,0.9
10,43574688304.0,0.4591028988361358,2.814133495121496e-07,52.48,0.4488796889781952,3.379781787771208e-07,54.49,79,0.001,resnet18,GMP,cifar10,0.9
20,83068363504.0,0.4393342733383178,3.077692554143141e-07,58.52,0.4296404421329498,3.549692735305144e-07,59.29,79,0.001,resnet18,GMP,cifar10,0.9
30,122562038704.0,0.4059324562549591,2.9241601851026644e-07,66.86,0.3969857692718506,3.967235784330114e-07,67.66,79,0.001,resnet18,GMP,cifar10,0.9
40,162055713904.0,0.3097755014896393,6.164183332657558e-07,83.08,0.3111100494861603,7.877834491409885e-07,81.67,79,0.001,resnet18,GMP,cifar10,0.9
50,201549389104.0,0.2869735956192016,2.321121883142041e-06,86.9,0.2977861166000366,2.138706122423173e-06,84.26,79,0.001,resnet18,GMP,cifar10,0.9
60,241043064304.0,0.2861136496067047,2.022404714807635e-06,86.68,0.295427531003952,2.6161303594562924e-06,84.25,79,0.001,resnet18,GMP,cifar10,0.9
70,280536739504.0,0.281032532453537,4.190110303170513e-06,86.8,0.2926027178764343,3.617254151322413e-06,84.27,79,0.001,resnet18,GMP,cifar10,0.9
80,320030414704.0,0.2671800553798675,1.043438351189252e-05,85.74,0.2775296568870544,1.0092571756104007e-05,83.56,79,0.001,resnet18,GMP,cifar10,0.9
90,359524089904.0,0.243856206536293,1.627249912417028e-05,85.92,0.2481204718351364,1.883939330582507e-05,83.54,79,0.001,resnet18,GMP,cifar10,0.9
-1,131662336.0,0.5812696814537048,3.038079228190327e-07,29.36,0.5721518993377686,2.966576175822411e-07,30.03,80,0.001,resnet18,GMP,cifar10,0.9
0,4081532416.0,0.5742278099060059,2.531357097268483e-07,30.5,0.564825177192688,2.965960561596148e-07,30.79,80,0.001,resnet18,GMP,cifar10,0.9
10,43580233216.0,0.4612646102905273,2.764796533938352e-07,51.02,0.4536019265651703,3.342737500133808e-07,52.16,80,0.001,resnet18,GMP,cifar10,0.9
20,83078934016.0,0.4421381950378418,2.4970438516902504e-07,57.36,0.4346019923686981,3.512431021590601e-07,57.24,80,0.001,resnet18,GMP,cifar10,0.9
30,122577634816.0,0.4086791276931762,3.243178241518763e-07,66.86,0.4021051824092865,3.894061251230596e-07,65.83,80,0.001,resnet18,GMP,cifar10,0.9
40,162076335616.0,0.3037784993648529,4.7588630991413083e-07,85.04,0.3047345876693725,6.88151260419545e-07,82.23,80,0.001,resnet18,GMP,cifar10,0.9
50,201575036416.0,0.2851905822753906,1.428215682608425e-06,87.7,0.2932584583759308,1.783715674719133e-06,84.33,80,0.001,resnet18,GMP,cifar10,0.9
60,241073737216.0,0.2822223901748657,2.1953539999231e-06,87.68,0.2946085333824157,2.133903308276785e-06,84.42,80,0.001,resnet18,GMP,cifar10,0.9
70,280572438016.0,0.2813408970832824,1.897984475363046e-06,87.86,0.2953384220600128,3.016543132616789e-06,84.22,80,0.001,resnet18,GMP,cifar10,0.9
80,320071138816.0,0.272788405418396,8.267443263321184e-06,86.76,0.2913923561573028,8.879251254256815e-06,83.87,80,0.001,resnet18,GMP,cifar10,0.9
90,359569839616.0,0.2392197549343109,1.5313338735722937e-05,86.66,0.2552263736724853,1.7682419638731517e-05,83.92,80,0.001,resnet18,GMP,cifar10,0.9
-1,131688880.0,0.5676629543304443,2.786948414268409e-07,32.06,0.5749974846839905,2.899371907005843e-07,31.59,81,0.001,resnet18,GMP,cifar10,0.9
0,4082355280.0,0.5606042146682739,2.2267666111019935e-07,32.42,0.567925751209259,2.889114227855316e-07,32.37,81,0.001,resnet18,GMP,cifar10,0.9
10,43589019280.0,0.4534061551094055,3.1344353601525654e-07,52.38,0.4641596376895904,3.552309522092401e-07,52.89,81,0.001,resnet18,GMP,cifar10,0.9
20,83095683280.0,0.436101883649826,2.758273751624074e-07,57.86,0.4473636746406555,3.6827168514719233e-07,57.47,81,0.001,resnet18,GMP,cifar10,0.9
30,122602347280.0,0.4073136448860168,2.881363911910739e-07,66.5,0.418823629617691,3.999367947926658e-07,65.02,81,0.001,resnet18,GMP,cifar10,0.9
40,162109011280.0,0.3060018420219421,5.183919142837112e-07,84.62,0.3132519423961639,6.91282309617236e-07,82.75,81,0.001,resnet18,GMP,cifar10,0.9
50,201615675280.0,0.2672328650951385,1.5874428527240525e-06,88.22,0.2732174098491668,1.764450644259341e-06,85.3,81,0.001,resnet18,GMP,cifar10,0.9
60,241122339280.0,0.2635450661182403,1.3939186374045676e-06,88.42,0.2704552412033081,2.14280589716509e-06,85.42,81,0.001,resnet18,GMP,cifar10,0.9
70,280629003280.0,0.2577050328254699,2.561047949711792e-06,87.68,0.267587810754776,3.006179213116411e-06,85.4,81,0.001,resnet18,GMP,cifar10,0.9
80,320135667280.0,0.2521135509014129,8.519645234628115e-06,86.12,0.262968361377716,9.881810001388658e-06,84.47,81,0.001,resnet18,GMP,cifar10,0.9
90,359642331280.0,0.2331830412149429,1.511388472863473e-05,86.2,0.2341219782829284,2.1045623725513e-05,84.57,81,0.001,resnet18,GMP,cifar10,0.9
-1,131702464.0,0.5841199159622192,2.794654392346274e-07,31.7,0.5715362429618835,2.8542820018628845e-07,31.84,82,0.001,resnet18,GMP,cifar10,0.9
0,4082776384.0,0.5752365589141846,2.9321779493329814e-07,32.74,0.5635771155357361,2.8543064445329946e-07,32.48,82,0.001,resnet18,GMP,cifar10,0.9
10,43593515584.0,0.4566967785358429,3.025094201802858e-07,57.04,0.4507981836795807,3.517043012379873e-07,56.03,82,0.001,resnet18,GMP,cifar10,0.9
20,83104254784.0,0.4367184042930603,2.764923010545317e-07,62.86,0.4320813119411468,3.711224962898996e-07,60.9,82,0.001,resnet18,GMP,cifar10,0.9
30,122614993984.0,0.4043538272380829,2.903637437157159e-07,70.64,0.4001793265342712,3.9961230413609883e-07,68.85,82,0.001,resnet18,GMP,cifar10,0.9
40,162125733184.0,0.3081849217414856,6.446007319027558e-07,84.64,0.318388432264328,7.693219004067942e-07,81.89,82,0.001,resnet18,GMP,cifar10,0.9
50,201636472384.0,0.2896860539913177,1.9282547327748034e-06,87.46,0.3098381459712982,2.2306660412141355e-06,83.9,82,0.001,resnet18,GMP,cifar10,0.9
60,241147211584.0,0.2843453586101532,1.9189994873158867e-06,87.36,0.3086740970611572,2.7036551273340592e-06,83.94,82,0.001,resnet18,GMP,cifar10,0.9
70,280657950784.0,0.2791491448879242,3.937913334084442e-06,87.42,0.3071602582931518,3.7676657029805938e-06,83.83,82,0.001,resnet18,GMP,cifar10,0.9
80,320168689984.0,0.2600142359733581,8.804544449958485e-06,85.66,0.3050685226917267,1.088130557036493e-05,83.18,82,0.001,resnet18,GMP,cifar10,0.9
90,359679429184.0,0.209729865193367,1.8418229956296276e-05,86.18,0.2658650279045105,1.991003955481574e-05,83.75,82,0.001,resnet18,GMP,cifar10,0.9
-1,131813632.0,0.5723024606704712,2.8717468580907735e-07,32.6,0.5590829849243164,3.1222745633385784e-07,33.37,83,0.001,resnet18,GMP,cifar10,0.9
0,4086222592.0,0.5656960606575012,2.984860998367367e-07,33.52,0.5520108938217163,3.10098101863332e-07,34.29,83,0.001,resnet18,GMP,cifar10,0.9
10,43630312192.0,0.4550431966781616,2.753969852165028e-07,56.18,0.4455915093421936,3.5830467481901e-07,56.84,83,0.001,resnet18,GMP,cifar10,0.9
20,83174401792.0,0.4370980858802795,2.847840221420484e-07,61.42,0.4281359016895294,3.73734735603648e-07,61.42,83,0.001,resnet18,GMP,cifar10,0.9
30,122718491392.0,0.4065439701080322,3.17516338554924e-07,70.68,0.3990588784217834,4.1067065126298985e-07,68.66,83,0.001,resnet18,GMP,cifar10,0.9
40,162262580992.0,0.3074844777584076,4.442070746790705e-07,84.16,0.3059733211994171,7.007623707977473e-07,82.45,83,0.001,resnet18,GMP,cifar10,0.9
50,201806670592.0,0.2740717530250549,1.3921421668783296e-06,88.02,0.2776888310909271,1.7590425613889238e-06,85.04,83,0.001,resnet18,GMP,cifar10,0.9
60,241350760192.0,0.2741312980651855,2.008303908951348e-06,87.82,0.2748256921768188,2.152427668988821e-06,85.05,83,0.001,resnet18,GMP,cifar10,0.9
70,280894849792.0,0.2710904479026794,2.5651006581028923e-06,87.84,0.2711599171161651,3.0038256682018982e-06,84.98,83,0.001,resnet18,GMP,cifar10,0.9
80,320438939392.0,0.25702965259552,8.322368557855953e-06,86.08,0.2612400352954864,9.393181244377049e-06,84.04,83,0.001,resnet18,GMP,cifar10,0.9
90,359983028992.0,0.2220324426889419,1.479220918554347e-05,86.64,0.2317238450050354,1.9313230950501747e-05,84.12,83,0.001,resnet18,GMP,cifar10,0.9
-1,131764624.0,0.5770749449729919,3.132268489025592e-07,31.4,0.566030740737915,2.941843035841885e-07,31.97,84,0.001,resnet18,GMP,cifar10,0.9
0,4084703344.0,0.568650484085083,2.543428934131953e-07,32.48,0.5586209297180176,2.9706748705393693e-07,32.85,84,0.001,resnet18,GMP,cifar10,0.9
10,43614090544.0,0.4561803340911865,2.857624963326089e-07,55.72,0.447559505701065,3.3905831742231385e-07,55.94,84,0.001,resnet18,GMP,cifar10,0.9
20,83143477744.0,0.4366033375263214,2.6188661195192253e-07,62.14,0.4282673895359039,3.545831077644835e-07,60.97,84,0.001,resnet18,GMP,cifar10,0.9
30,122672864944.0,0.4045259356498718,2.980561930598924e-07,69.56,0.395398885011673,3.988795640452736e-07,68.45,84,0.001,resnet18,GMP,cifar10,0.9
40,162202252144.0,0.309384137392044,7.087327844601532e-07,83.98,0.3086200058460235,8.043852517403138e-07,81.74,84,0.001,resnet18,GMP,cifar10,0.9
50,201731639344.0,0.2846536338329315,1.626523498998722e-06,87.32,0.2938374876976013,2.2042029286239995e-06,84.46,84,0.001,resnet18,GMP,cifar10,0.9
60,241261026544.0,0.2809954285621643,1.7757129171513952e-06,87.32,0.2939196527004242,2.658542598510394e-06,84.43,84,0.001,resnet18,GMP,cifar10,0.9
70,280790413744.0,0.2801004946231842,3.610161684264313e-06,86.76,0.2928997576236725,3.570849457901204e-06,84.4,84,0.001,resnet18,GMP,cifar10,0.9
80,320319800944.0,0.2688608765602112,7.024180376902223e-06,86.34,0.282094269990921,1.063796935341088e-05,84.17,84,0.001,resnet18,GMP,cifar10,0.9
90,359849188144.0,0.2248775064945221,2.034613316936884e-05,86.86,0.2428908795118332,2.130693792423699e-05,84.35,84,0.001,resnet18,GMP,cifar10,0.9
-1,131641456.0,0.5947156548500061,3.967107602420583e-07,30.98,0.5727425813674927,3.748700407868455e-07,32.29,85,0.001,resnet18,GMP,cifar10,0.9
0,4080885136.0,0.5869847536087036,3.2364306434828904e-07,32.34,0.564716637134552,3.665534791252867e-07,33.06,85,0.001,resnet18,GMP,cifar10,0.9
10,43573321936.0,0.4617685079574585,2.470957838340837e-07,55.7,0.4483954608440399,3.943389685900911e-07,56.4,85,0.001,resnet18,GMP,cifar10,0.9
20,83065758736.0,0.440114289522171,2.89180405843581e-07,61.84,0.4297566711902618,4.122286156871269e-07,61.59,85,0.001,resnet18,GMP,cifar10,0.9
30,122558195536.0,0.4089525043964386,3.082557782363438e-07,70.2,0.3979727029800415,4.446480090791738e-07,69.5,85,0.001,resnet18,GMP,cifar10,0.9
40,162050632336.0,0.3025917112827301,5.799933546768443e-07,84.84,0.3025380969047546,7.965823556332907e-07,82.84,85,0.001,resnet18,GMP,cifar10,0.9
50,201543069136.0,0.2830358147621155,2.474826487741666e-06,87.76,0.2887225151062011,2.0927323021169286e-06,84.93,85,0.001,resnet18,GMP,cifar10,0.9
60,241035505936.0,0.2820804715156555,2.529445737309288e-06,87.64,0.2884342074394226,2.5358135644637514e-06,84.75,85,0.001,resnet18,GMP,cifar10,0.9
70,280527942736.0,0.2795714437961578,3.2833324894454563e-06,87.58,0.2865549027919769,3.4859831430367194e-06,84.57,85,0.001,resnet18,GMP,cifar10,0.9
80,320020379536.0,0.2659206986427307,1.0203489182458725e-05,86.02,0.2735878825187683,1.007083847071044e-05,84.02,85,0.001,resnet18,GMP,cifar10,0.9
90,359512816336.0,0.237678125500679,2.4290364308399148e-05,86.14,0.2515346705913543,2.028924791375175e-05,83.97,85,0.001,resnet18,GMP,cifar10,0.9
-1,131668000.0,0.5796510577201843,3.291287100637419e-07,32.42,0.5714992880821228,3.1911284281704866e-07,32.82,86,0.001,resnet18,GMP,cifar10,0.9
0,4081708000.0,0.5715640187263489,2.986833465001837e-07,32.94,0.5644435882568359,3.141842057630129e-07,33.57,86,0.001,resnet18,GMP,cifar10,0.9
10,43582108000.0,0.4610934257507324,2.935046268248698e-07,51.74,0.4607890546321869,3.800599301939656e-07,52.39,86,0.001,resnet18,GMP,cifar10,0.9
20,83082508000.0,0.4428092837333679,2.580838156518439e-07,57.44,0.4432947933673858,3.98222738340337e-07,57.17,86,0.001,resnet18,GMP,cifar10,0.9
30,122582908000.0,0.4138596057891845,3.297597572782252e-07,67.08,0.4130100905895233,4.376740321276884e-07,65.74,86,0.001,resnet18,GMP,cifar10,0.9
40,162083308000.0,0.3132273554801941,6.002711074870604e-07,84.14,0.3173276782035827,7.755222668492934e-07,82.43,86,0.001,resnet18,GMP,cifar10,0.9
50,201583708000.0,0.2909491658210754,1.741747155392659e-06,87.2,0.2976286709308624,1.8769383132166693e-06,84.39,86,0.001,resnet18,GMP,cifar10,0.9
60,241084108000.0,0.2866680920124054,2.24049472308252e-06,87.24,0.2965499460697174,2.2896158498042496e-06,84.45,86,0.001,resnet18,GMP,cifar10,0.9
70,280584508000.0,0.2845004498958587,3.5249970551376464e-06,87.36,0.295194000005722,3.196723127985024e-06,84.51,86,0.001,resnet18,GMP,cifar10,0.9
80,320084908000.0,0.2593389451503753,1.0946715519821735e-05,85.88,0.2766153216361999,1.0191490218858236e-05,84.01,86,0.001,resnet18,GMP,cifar10,0.9
90,359585308000.0,0.2244827002286911,1.7217331333085895e-05,85.8,0.2518929243087768,2.171212872781325e-05,84.0,86,0.001,resnet18,GMP,cifar10,0.9
-1,131663632.0,0.5829331278800964,2.4477705551362305e-07,30.72,0.5652186870574951,2.955273430416128e-07,31.72,87,0.001,resnet18,GMP,cifar10,0.9
0,4081572592.0,0.57525235414505,2.2606343463849046e-07,31.4,0.5575646162033081,2.9631328857249173e-07,32.5,87,0.001,resnet18,GMP,cifar10,0.9
10,43580662192.0,0.4590259492397308,2.3139197935506675e-07,53.58,0.4474836587905884,3.506659709273663e-07,54.47,87,0.001,resnet18,GMP,cifar10,0.9
20,83079751792.0,0.4413838982582092,2.6496837790546124e-07,59.66,0.4294646382331848,3.661444623048738e-07,59.43,87,0.001,resnet18,GMP,cifar10,0.9
30,122578841392.0,0.4107789993286133,3.45188084338588e-07,68.02,0.3988995552062988,4.055993656493229e-07,67.28,87,0.001,resnet18,GMP,cifar10,0.9
40,162077930992.0,0.3080618381500244,5.648383876177832e-07,84.84,0.3030063509941101,6.894214266139898e-07,82.41,87,0.001,resnet18,GMP,cifar10,0.9
50,201577020592.0,0.2829530835151672,1.4836197124168391e-06,87.7,0.282811164855957,1.771383722370956e-06,84.63,87,0.001,resnet18,GMP,cifar10,0.9
60,241076110192.0,0.2780249714851379,1.6706665064702977e-06,87.6,0.2824240624904632,2.181274567192304e-06,84.68,87,0.001,resnet18,GMP,cifar10,0.9
70,280575199792.0,0.2755895853042602,2.589742962300079e-06,88.04,0.2824565470218658,3.0947219329391373e-06,84.46,87,0.001,resnet18,GMP,cifar10,0.9
80,320074289392.0,0.2682846486568451,8.76034300745232e-06,86.34,0.2876884043216705,9.434916137252005e-06,83.65,87,0.001,resnet18,GMP,cifar10,0.9
90,359573378992.0,0.2322035282850265,2.018559280259069e-05,85.82,0.2648139297962188,1.872147731774021e-05,83.91,87,0.001,resnet18,GMP,cifar10,0.9
-1,131622592.0,0.5773561596870422,2.274468187124512e-07,31.84,0.566882312297821,2.702612675875571e-07,32.66,88,0.001,resnet18,GMP,cifar10,0.9
0,4080300352.0,0.5693811178207397,2.193676778006193e-07,32.48,0.5587741136550903,2.689239408937283e-07,33.48,88,0.001,resnet18,GMP,cifar10,0.9
10,43567077952.0,0.4528583288192749,2.881787963815441e-07,55.08,0.4461085200309753,3.219687698674534e-07,56.2,88,0.001,resnet18,GMP,cifar10,0.9
20,83053855552.0,0.4356235563755035,3.114643050139421e-07,60.7,0.4280403256416321,3.392875100871606e-07,60.83,88,0.001,resnet18,GMP,cifar10,0.9
30,122540633152.0,0.4060017764568329,3.128273817765148e-07,68.92,0.3970868587493896,3.705656581587391e-07,68.18,88,0.001,resnet18,GMP,cifar10,0.9
40,162027410752.0,0.3106853365898132,5.025289624427387e-07,85.4,0.3004361987113952,6.604599320780835e-07,82.88,88,0.001,resnet18,GMP,cifar10,0.9
50,201514188352.0,0.2848918437957763,1.5729096958239095e-06,87.56,0.280834287405014,1.6795038391137496e-06,84.91,88,0.001,resnet18,GMP,cifar10,0.9
60,241000965952.0,0.2811423242092132,1.6028216123231689e-06,87.94,0.2796548008918762,2.047556108664139e-06,84.94,88,0.001,resnet18,GMP,cifar10,0.9
70,280487743552.0,0.2799853384494781,2.112747552018845e-06,87.68,0.2805508971214294,2.8396054858603748e-06,84.85,88,0.001,resnet18,GMP,cifar10,0.9
80,319974521152.0,0.2658606171607971,8.317128049384337e-06,86.5,0.276410311460495,9.581986887496896e-06,84.28,88,0.001,resnet18,GMP,cifar10,0.9
90,359461298752.0,0.2283678352832794,1.7715323338052258e-05,87.02,0.2419067025184631,2.1207075405982323e-05,84.33,88,0.001,resnet18,GMP,cifar10,0.9
-1,131736496.0,0.5821571350097656,2.5305146778009657e-07,31.56,0.5704835057258606,3.081680688410416e-07,32.13,89,0.001,resnet18,GMP,cifar10,0.9
0,4083831376.0,0.5739184617996216,2.3449430841537838e-07,32.02,0.5632790923118591,3.0797730232734466e-07,32.73,89,0.001,resnet18,GMP,cifar10,0.9
10,43604780176.0,0.4635660350322723,3.0411956686293706e-07,53.64,0.4555087089538574,3.653691749150312e-07,54.15,89,0.001,resnet18,GMP,cifar10,0.9
20,83125728976.0,0.4453801810741424,3.2957524354060297e-07,58.86,0.4376482963562011,3.817823142071576e-07,59.18,89,0.001,resnet18,GMP,cifar10,0.9
30,122646677776.0,0.414393812417984,3.4665919201870565e-07,67.08,0.4074358940124511,4.133867719247064e-07,66.75,89,0.001,resnet18,GMP,cifar10,0.9
40,162167626576.0,0.3112879991531372,4.948045102537435e-07,84.02,0.3134679198265075,7.538594672951149e-07,82.05,89,0.001,resnet18,GMP,cifar10,0.9
50,201688575376.0,0.2817568480968475,1.547485339870036e-06,87.42,0.2962150275707245,2.018699206018937e-06,84.51,89,0.001,resnet18,GMP,cifar10,0.9
60,241209524176.0,0.2788081169128418,2.047786438197363e-06,87.48,0.2964277863502502,2.465477336954791e-06,84.43,89,0.001,resnet18,GMP,cifar10,0.9
70,280730472976.0,0.2782246172428131,2.2466883820015937e-06,87.04,0.2983728349208832,3.4058873552567093e-06,84.51,89,0.001,resnet18,GMP,cifar10,0.9
80,320251421776.0,0.2762466669082641,9.813130418478975e-06,85.32,0.3127523064613342,9.97798633761704e-06,83.66,89,0.001,resnet18,GMP,cifar10,0.9
90,359772370576.0,0.2405069470405578,1.7769762052921578e-05,85.5,0.2811033129692077,1.951707781699952e-05,83.81,89,0.001,resnet18,GMP,cifar10,0.9
-1,131631664.0,0.5989966988563538,2.977857320729527e-07,30.5,0.5719122886657715,3.378701478595758e-07,31.75,90,0.001,resnet18,GMP,cifar10,0.9
0,4080581584.0,0.5896924734115601,2.752217937995738e-07,31.86,0.5640817880630493,3.311652392312681e-07,32.5,90,0.001,resnet18,GMP,cifar10,0.9
10,43570080784.0,0.4689841866493225,2.4212314997384965e-07,55.24,0.4507056176662445,3.64553301324122e-07,55.17,90,0.001,resnet18,GMP,cifar10,0.9
20,83059579984.0,0.449142575263977,2.708489432734496e-07,61.0,0.4321614503860473,3.785506521580828e-07,60.18,90,0.001,resnet18,GMP,cifar10,0.9
30,122549079184.0,0.4162645936012268,2.6726212354333256e-07,69.94,0.4007265567779541,4.1589589727664134e-07,67.92,90,0.001,resnet18,GMP,cifar10,0.9
40,162038578384.0,0.3108552992343902,4.631129399967904e-07,84.9,0.3030159473419189,7.017747520876583e-07,82.67,90,0.001,resnet18,GMP,cifar10,0.9
